video_filename,site,array_size,distribution,number_reward,bout,flowerID,visit_order,visit_type,NOTES,,
20210715_1925_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,70,29,1,,,,
20210715_1925_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,70,22,2,,,,
20210715_1925_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,70,30,3,,,,
20210715_1925_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,70,31,4,,,,
20210715_1944_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,71,30,1,,,,
20210715_1944_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,71,31,2,,,,
20210715_1944_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,71,30,3,,,,
20210715_1944_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,71,31,4,,,,
20210715_1949_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,72,31,1,,investigated ropes holding board- potential material for nest ? ,,
20210715_1952_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,73,12,1,,,,
20210715_1952_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,73,4,2,,,,
20210715_1952_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,73,12,3,,,,
20210715_1952_4-5-6-11-15-20-23-31,KNTA,8x4,random,8,73,20,4,,,,
20210715_1809_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,13,9,1,,,,
20210715_1809_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,13,1,2,,,,
20210715_1810_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,14,8,1,,,,
20210715_1810_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,14,7,2,,,,
20210715_1810_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,14,2,3,,,,
20210715_1810_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,14,1,4,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,5,1,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,4,2,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,11,3,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,10,4,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,1,5,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,2,6,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,3,7,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,4,8,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,5,9,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,6,10,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,7,11,,,,
20210715_1828_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,15,8,12,,,,
20210715_1835_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,16,25,1,,,,
20210715_1835_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,16,17,2,,,,
20210715_1912_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,17,1,1,,,,
20210715_1912_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,17,2,2,,,,
20210715_1912_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,17,1,3,,,,
20210715_1912_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,17,2,4,,,,
20210715_1924_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,18,2,1,,,,
20210715_1924_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,18,5,2,,,,
20210715_1924_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,18,4,3,,,,
20210715_1924_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,18,3,4,,,,
20210715_1924_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,18,2,5,,,,
20210715_1924_1-2-8-12-21-28-29-32(2),SPNC,8x4,random,8,18,2,6,,,,
20210715_1937_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,19,3,1,,,,
20210715_1937_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,19,2,2,,,,
20210715_1937_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,19,1,3,,,,
20210715_1937_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,19,10,4,,,,
20210715_1937_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,19,9,5,,,,
20210715_1937_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,19,12,6,,,,
20210715_1937_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,19,20,7,,,,
20210715_1937_1-2-8-12-21-28-29-32,SPNC,8x4,random,8,19,21,8,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,17,1,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,9,2,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,10,3,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,18,4,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,17,5,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,25,6,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,11,7,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,3,8,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,9,9,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,17,10,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,9,11,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,25,12,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,18,13,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,28,14,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,20,15,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,14,16,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,17,17,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,9,18,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,17,19,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,25,20,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,17,21,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,9,22,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,10,23,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,25,24,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,9,25,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,1,26,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,2,27,,,,
20210716_0906_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,20,1,28,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,32,1,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,24,2,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,16,3,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,8,4,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,7,5,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,6,6,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,14,7,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,13,8,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,12,9,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,4,10,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,2,11,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,9,12,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,1,13,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,2,14,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,1,15,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,9,16,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,10,17,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,2,18,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,1,19,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,25,20,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,17,21,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,26,22,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,29,23,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,31,24,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,24,25,,,,
20210716_0920_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,21,8,26,,,,
20210716_0937_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,22,30,1,,,,
20210716_0937_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,22,22,2,,,,
20210716_0937_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,22,15,3,,,,
20210716_0937_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,22,16,4,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,8,1,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,7,2,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,8,3,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,16,4,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,32,5,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,31,6,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,30,7,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,31,8,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,28,9,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,26,10,,,,
20210716_0940_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,23,19,11,,,,
20210716_0944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,24,9,1,,,,
20210716_0944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,24,1,2,,,,
20210716_1006_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,25,32,1,,,,
20210716_1006_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,25,9,2,,,,
20210716_1006_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,25,1,3,,,,
20210716_1006_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,25,9,4,,,,
20210716_1006_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,25,2,5,,,,
20210716_1006_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,25,1,6,,,,
20210716_1025_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,26,6,1,,,,
20210716_1025_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,26,4,2,,,,
20210716_1025_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,26,12,3,,,,
20210716_1025_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,26,11,4,,,,
20210716_1025_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,26,10,5,,,,
20210716_1025_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,26,2,6,,,,
20210716_1025_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,26,9,7,,,,
20210716_1025_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,26,17,8,,,,
20210716_1025_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,26,18,9,,,,
20210716_1031_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,27,8,1,,,,
20210716_1031_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,27,7,2,,,,
20210716_1049_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,28,7,1,,,,
20210716_1049_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,28,8,2,,,,
20210716_1049_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,28,7,3,,,,
20210716_1049_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,28,6,4,,,,
20210716_1049_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,28,7,5,,,,
20210716_1052_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,29,16,1,,*bird lands on camera,,
20210716_1052_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,29,8,2,,,,
20210716_1052_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,29,16,3,,,,
20210716_1922_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,30,7,1,,,,
20210716_1922_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,30,8,2,,,,
20210716_1922_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,30,16,3,,,,
20210716_1944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,31,4,1,,,,
20210716_1944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,31,5,2,,,,
20210716_1944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,31,6,3,,,,
20210716_1944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,31,7,4,,,,
20210716_1944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,31,19,5,,,,
20210716_1944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,31,20,6,,,,
20210716_1944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,31,28,7,,,,
20210716_1944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,31,10,8,,,,
20210716_1944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,31,9,9,,,,
20210716_1944_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,31,1,10,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,16,11,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,8,12,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,15,13,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,7,14,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,8,15,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,16,16,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,15,17,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,23,18,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,24,19,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,16,20,,,,
20210716_1944_1-7-13-16-17-19-27-30(2),SPNC,8x4,random,8,31,1,21,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,9,1,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,1,2,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,9,3,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,1,4,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,7,5,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,6,6,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,5,7,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,4,8,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,10,9,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,2,10,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,1,11,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,9,12,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,17,13,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,5,14,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,12,15,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,11,16,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,10,17,,,,
20210716_2000_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,32,17,18,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,30,1,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,29,2,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,30,3,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,31,4,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,30,5,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,29,6,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,21,7,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,20,8,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,13,9,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,11,10,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,10,11,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,9,12,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,1,13,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,3,14,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,19,15,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,28,16,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,29,17,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,21,18,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,20,19,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,13,20,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,5,21,,,,
20210716_2004_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,33,13,22,,,,
20210716_2011_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,34,22,1,,,,
20210716_2011_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,34,21,2,,,,
20210716_2011_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,34,20,3,,,,
20210716_2011_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,34,12,4,,,,
20210716_2011_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,34,11,5,,,,
20210716_2011_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,34,10,6,,,,
20210716_2011_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,34,19,7,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,23,1,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,31,2,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,30,3,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,29,4,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,28,5,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,27,6,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,26,7,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,18,8,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,17,9,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,25,10,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,27,11,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,26,12,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,25,13,,,,
20210716_2012_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,35,17,14,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,22,1,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,15,2,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,7,3,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,8,4,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,7,5,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,6,6,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,13,7,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,21,8,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,13,9,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,20,10,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,12,11,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,4,12,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,11,13,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,19,14,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,20,15,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,12,16,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,11,17,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,2,18,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,4,19,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,13,20,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,21,21,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,28,22,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,29,23,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,30,24,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,11,25,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,19,26,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,10,27,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,11,28,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,19,29,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,1,30,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,9,31,,,,
20210716_2024_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,36,17,32,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,21,1,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,13,2,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,21,3,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,29,4,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,22,5,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,23,6,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,15,7,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,7,8,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,8,9,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,16,10,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,24,11,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,32,12,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,31,13,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,25,14,,,,
20210716_2034_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,37,17,15,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,15,1,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,32,2,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,31,3,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,30,4,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,29,5,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,28,6,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,27,7,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,26,8,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,18,9,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,24,10,,,,
20210716_2038_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,38,17,11,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,17,1,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,9,2,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,1,3,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,10,4,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,11,5,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,19,6,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,13,7,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,21,8,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,29,9,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,30,10,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,31,11,,,,
20210716_2044_1-7-13-16-17-19-27-30,SPNC,8x4,random,8,39,23,12,,,,
